index,lower Scaled Intensity,upper Scaled Intensity,Forecast
2025-11-18,0.98715188912448,1.010201555236231,6.31792238285476
2025-11-19,0.9871343154148061,1.010219128945905,6.31792238285476
2025-11-20,0.9871167684210621,1.010236675939649,6.31792238285476
2025-11-21,0.9870992480217748,1.0102541963389362,6.31792238285476
2025-11-22,0.9870817540963889,1.0102716902643223,6.31792238285476
2025-11-23,0.9870642865252568,1.0102891578354543,6.31792238285476
2025-11-24,0.9870468451896299,1.0103065991710811,6.31792238285476
2025-11-25,0.9870294299716484,1.0103240143890626,6.31792238285476
2025-11-26,0.9870120407543324,1.0103414036063787,6.31792238285476
2025-11-27,0.9869946774215724,1.0103587669391387,6.31792238285476
2025-11-28,0.986977339858121,1.01037610450259,6.31792238285476
2025-11-29,0.9869600279495832,1.010393416411128,6.31792238285476
2025-11-30,0.9869427415824077,1.0104107027783034,6.31792238285476
2025-12-01,0.9869254806438787,1.0104279637168323,6.31792238285476
2025-12-02,0.986908245022107,1.010445199338604,6.31792238285476
2025-12-03,0.9868910346060211,1.01046240975469,6.31792238285476
2025-12-04,0.9868738492853599,1.0104795950753511,6.31792238285476
2025-12-05,0.9868566889506635,1.0104967554100475,6.31792238285476
2025-12-06,0.9868395534932655,1.0105138908674456,6.31792238285476
2025-12-07,0.9868224428052849,1.0105310015554263,6.31792238285476
2025-12-08,0.986805356779618,1.010548087581093,6.31792238285476
2025-12-09,0.9867882953099311,1.0105651490507799,6.31792238285476
2025-12-10,0.9867712582906522,1.0105821860700588,6.31792238285476
2025-12-11,0.9867542456169635,1.0105991987437475,6.31792238285476
2025-12-12,0.9867372571847942,1.0106161871759167,6.31792238285476
2025-12-13,0.9867202928908129,1.0106331514698983,6.31792238285476
2025-12-14,0.9867033526324197,1.0106500917282912,6.31792238285476
2025-12-15,0.9866864363077402,1.0106670080529707,6.31792238285476
2025-12-16,0.9866695438156172,1.0106839005450938,6.31792238285476
2025-12-17,0.9866526750556042,1.0107007693051069,6.31792238285476
2025-12-18,0.9866358299279582,1.0107176144327528,6.31792238285476
2025-12-19,0.986619008333633,1.010734436027078,6.31792238285476
2025-12-20,0.9866022101742724,1.0107512341864386,6.31792238285476
2025-12-21,0.9865854353522033,1.0107680090085076,6.31792238285476
2025-12-22,0.9865686837704294,1.0107847605902818,6.31792238285476
2025-12-23,0.9865519553326241,1.010801489028087,6.31792238285476
2025-12-24,0.9865352499431246,1.0108181944175865,6.31792238285476
2025-12-25,0.9865185675069253,1.0108348768537856,6.31792238285476
2025-12-26,0.9865019079296717,1.0108515364310393,6.31792238285476
2025-12-27,0.9864852711176537,1.0108681732430573,6.31792238285476
2025-12-28,0.9864686569777996,1.0108847873829114,6.31792238285476
2025-12-29,0.9864520654176706,1.0109013789430403,6.31792238285476
2025-12-30,0.9864354963454541,1.010917948015257,6.31792238285476
2025-12-31,0.9864189496699579,1.0109344946907532,6.31792238285476
